time,open,high,low,close,Volume
1764450240,90836.9,90849.5,90833.5,90849.5,21.347
1764450300,90849.5,90870,90849.4,90870,14.831
1764450360,90870,90886.4,90869.9,90886.4,15.9
1764450420,90886.3,90886.3,90812.1,90828,28.589
1764450480,90828,90828.1,90800,90800.1,20.958
1764450540,90800,90829.9,90800,90805.3,36.942
1764450600,90805.3,90822,90781,90821.9,44.752
1764450660,90821.9,90822,90781.2,90781.2,12.771
1764450720,90781.2,90819.9,90781.2,90819.8,34.252
1764450780,90819.9,90841.6,90819.9,90841.4,25.702
1764450840,90841.5,90841.5,90818,90819.8,10.353
1764450900,90819.9,90833.4,90819.8,90833.3,8.271
1764450960,90833.3,90878.1,90833.3,90866.6,59.998
1764451020,90866.6,90866.7,90804.3,90813.6,15.099
1764451080,90813.6,90813.6,90798.1,90798.1,9.595
1764451140,90798.1,90812,90773.6,90789.6,46.348
1764451200,90789.5,90840.8,90789.5,90839.8,28.047
1764451260,90839.8,90870.6,90839.8,90870.6,17.582
1764451320,90870.6,90928.9,90870.6,90928.9,42.745
1764451380,90928.8,90944.2,90876.1,90876.2,118.632
1764451440,90876.1,90891.4,90876.1,90891.3,14.297
1764451500,90891.3,90939.3,90886.5,90918.1,43.609
1764451560,90918,90936.9,90918,90935,14.05
1764451620,90935,90935,90919.9,90919.9,8.491
1764451680,90919.9,90919.9,90891.6,90902.5,10.024
1764451740,90902.5,90911.6,90902.5,90908.6,8.533
1764451800,90908.6,90923,90899.4,90922.9,16.247
1764451860,90922.9,90923,90873.5,90883.4,21.892
1764451920,90883.4,90931,90879.2,90931,13.77
1764451980,90931,90931,90910,90928.1,11.507
1764452040,90928,90937.5,90928,90936.9,9.42
1764452100,90936.8,90961.7,90936.8,90961.7,97.014
1764452160,90961.7,90970,90961.7,90969.9,26.463
1764452220,90970,90970,90950,90954.9,30.317
1764452280,90955,90967.7,90934.9,90967.7,21
1764452340,90967.7,90974.1,90967.6,90972.9,20.535
1764452400,90972.9,90975.7,90962.5,90975.7,17.028
1764452460,90975.7,91010,90950.8,90950.8,181.519
1764452520,90950.9,90992.1,90936.9,90992,27.929
1764452580,90992.1,90996.9,90976.1,90976.2,46.369
1764452640,90976.1,91020,90976.1,90989.9,180.574
1764452700,90990,91010,90963.2,91009.9,36.807
1764452760,91009.9,91014,90999,91014,35.241
1764452820,91014,91014,90972,91010.1,52.141
1764452880,91010.1,91010.1,90972.6,90972.6,15.943
1764452940,90972.5,90972.5,90928.1,90928.2,31.101
1764453000,90928.1,90940.5,90907.6,90924.2,27.514
1764453060,90924.2,90940.9,90892,90940.8,28.998
1764453120,90940.9,90967.3,90940.8,90967.3,22.922
1764453180,90967.2,90977.4,90945.1,90945.1,21.589
1764453240,90945.1,90975.8,90945.1,90975.7,10.798
1764453300,90975.7,90979.7,90974.6,90974.6,11.721
1764453360,90974.6,90993.1,90974.6,90981,15.958
1764453420,90980.9,90991.5,90980.9,90991.4,9.475
1764453480,90991.4,90991.4,90968,90968.1,14.503
1764453540,90968,90970,90946.8,90970,8.935
1764453600,90970,90970,90945.4,90945.4,30.904
