time,open,high,low,close,Volume
1764561540,25262.5,25262.5,25258.25,25260.25,62
1764561600,25258.5,25261,25256.75,25257.75,54
1764561660,25256.5,25261.75,25256.25,25261.5,65
1764561720,25261.5,25264,25259,25260,80
1764561780,25263.25,25264.75,25260.25,25261.75,114
1764561840,25262,25266,25257.25,25259.25,86
1764561900,25258.75,25263.5,25252,25254.75,127
1764561960,25253.25,25255,25249.75,25253.75,95
1764562020,25254.25,25262.75,25253.5,25262.25,97
1764562080,25262,25262.75,25256,25261.5,66
1764562140,25261,25262.75,25255.5,25256,45
1764562200,25254.75,25255,25251.75,25253.5,51
1764562260,25253.75,25256.5,25252,25253.25,49
1764562320,25253.25,25255,25250,25254.5,88
1764562380,25256.25,25259.75,25253.75,25253.75,71
1764562440,25253.75,25253.75,25247.5,25250.5,74
1764562500,25249.5,25251,25247,25250.25,61
1764562560,25249.25,25255.25,25249.25,25250.5,74
1764562620,25251.5,25257,25250.75,25255.5,36
1764562680,25256.75,25257.5,25253.25,25254.25,46
1764562740,25254.25,25258.5,25254,25254,54
1764562800,25252.5,25254.5,25249.25,25251,58
1764562860,25250.5,25254,25247.75,25249,64
1764562920,25249,25252.25,25248,25248.5,28
1764562980,25248.75,25251,25247.75,25248.5,63
1764563040,25248.5,25250.75,25245.5,25249.5,80
1764563100,25250.75,25254.5,25250.75,25252.25,91
1764563160,25252.25,25252.75,25242.75,25249.75,173
1764563220,25251,25251.75,25248.25,25251.5,50
1764563280,25252.5,25254.5,25250.5,25250.75,55
1764563340,25251.5,25253.25,25245,25247.75,86
1764563400,25248.5,25248.5,25241.75,25245.5,102
1764563460,25247,25248.75,25243,25247.25,57
1764563520,25247.75,25247.75,25243.25,25244.75,23
1764563580,25244.75,25250,25244.5,25248,45
1764563640,25249.25,25251,25247.75,25247.75,38
1764563700,25247.75,25247.75,25244.5,25246.5,26
1764563760,25246.5,25246.5,25243,25244.75,43
1764563820,25243.25,25249.75,25243.25,25249.75,103
1764563880,25249.25,25258.75,25249.25,25258.75,123
1764563940,25258.75,25260,25254.5,25256,91
1764564000,25256.75,25258.25,25252.5,25257.75,52
1764564060,25257.75,25261.5,25257.5,25258.75,75
1764564120,25258.75,25259.25,25256.25,25257.5,68
1764564180,25258.25,25259.5,25254.5,25254.5,59
1764564240,25255,25255.75,25251.5,25251.5,50
1764564300,25251,25251.75,25248.5,25249.75,95
1764564360,25249.75,25249.75,25244.25,25246.25,52
1764564420,25245.75,25249.25,25245.25,25246.75,43
1764564480,25246,25250,25245.25,25248,46
1764564540,25247.75,25253,25246.75,25250.5,73
1764564600,25250.5,25251,25246.5,25247.25,28
1764564660,25247.75,25247.75,25241.5,25242,75
1764564720,25242.25,25246,25240,25241.75,101
1764564780,25240.75,25241.25,25237.25,25237.75,92
1764564840,25238,25244.25,25237,25239.5,83
1764564900,25240.25,25240.75,25231.5,25232.75,145
1764564960,25232.25,25233,25227.25,25230.75,153
1764565020,25230.5,25234.5,25228,25233.25,192
1764565080,25232,25237.75,25232,25235.25,127
1764565140,25235,25235.75,25230.75,25230.75,80
1764565200,25231,25231.75,25221,25226.5,326
1764565260,25227.25,25235,25227.25,25230,146
1764565320,25229.75,25230.75,25223.75,25224,117
1764565380,25224.75,25227.5,25222.5,25223,67
1764565440,25222.5,25222.5,25214,25217.25,304
1764565500,25216.5,25219.25,25212.5,25218.25,111
1764565560,25217.75,25220.75,25210.5,25210.5,134
1764565620,25210.5,25217.25,25206.25,25216.75,235
1764565680,25217.25,25221.25,25213.75,25215.75,151
1764565740,25216.5,25220,25211.5,25219.25,91
1764565800,25218.75,25226.75,25218.75,25225.25,135
1764565860,25226.25,25227.25,25223.75,25224.5,55
1764565920,25223.75,25230,25222.25,25227.75,86
1764565980,25227,25227.75,25218.5,25219.25,77
1764566040,25220.75,25221.75,25216.75,25219.25,47
1764566100,25219.25,25223.5,25218,25219.5,48
1764566160,25219.25,25221,25216.5,25217,60
1764566220,25218.75,25219,25213.75,25215.25,84
1764566280,25216,25216,25209,25211.25,70
1764566340,25211,25212.25,25209,25210.5,69
1764566400,25210,25215.5,25208,25209,95
1764566460,25209.5,25215,25208.25,25213,103
1764566520,25213.25,25214.5,25208,25209.5,54
1764566580,25209.25,25212.25,25208.5,25210.75,66
1764566640,25210.25,25211,25204.5,25207.75,134
1764566700,25207.75,25212.25,25207.25,25207.75,112
1764566760,25207.5,25208,25204.25,25206.75,69
1764566820,25207,25208.25,25204.25,25206.75,39
1764566880,25207.5,25210,25203.75,25207,97
1764566940,25207.25,25210.75,25205.25,25206.25,64
1764567000,25206,25207.75,25201,25203.75,168
1764567060,25204.5,25213.25,25204.5,25211.25,139
1764567120,25212.25,25217.75,25210.75,25210.75,160
1764567180,25210.75,25210.75,25204,25207.5,86
1764567240,25209.25,25212.75,25208,25211,56
1764567300,25211,25211,25202.75,25205.25,80
1764567360,25205.25,25207.25,25194.25,25200,323
1764567420,25200,25200.5,25194.5,25196,77
1764567480,25196,25200.75,25193.25,25198.25,117
1764567540,25198.25,25207.25,25196,25207.25,162
1764567600,25206,25211,25206,25209.75,116
1764567660,25210.75,25216.75,25209.5,25211.5,90
1764567720,25213.25,25216.75,25211.25,25216.5,77
1764567780,25215.25,25220,25214.5,25217.25,116
1764567840,25218,25218.75,25213.75,25217.5,69
1764567900,25218.25,25225.5,25217.25,25224.25,139
1764567960,25224.5,25226,25221.75,25221.75,76
1764568020,25224.75,25229.75,25224,25227.5,121
1764568080,25228.25,25232.25,25227,25229.25,127
1764568140,25228.25,25230.5,25226,25227,53
1764568200,25228,25232.75,25228,25231,86
1764568260,25232,25233.5,25229,25232.5,93
1764568320,25232.25,25233.75,25230,25231.25,61
1764568380,25231.5,25236.25,25229,25230.75,105
1764568440,25231,25238.75,25231,25238,135
1764568500,25237.5,25241.5,25234.75,25241.5,142
1764568560,25241.75,25245.25,25239.5,25245.25,178
1764568620,25244,25252,25244,25251.75,131
1764568680,25251.25,25257.5,25250.75,25253.5,232
1764568740,25254,25254,25249,25252,103
1764568800,25251.25,25259,25250.5,25254.25,196
1764568860,25254.5,25256.75,25252.75,25256.25,84
1764568920,25256,25257.75,25249.75,25250.25,100
1764568980,25249.5,25250.5,25241.75,25242.25,174
1764569040,25242.5,25246,25237,25238.75,134
1764569100,25239.75,25239.75,25232.25,25234.5,146
1764569160,25233.75,25238.75,25233.5,25237.75,51
1764569220,25236.25,25247.5,25235.75,25244.75,145
1764569280,25243.5,25251,25242.75,25247,89
1764569340,25248.25,25251.25,25246,25246.25,39
1764569400,25246.75,25249.5,25242.75,25243,78
1764569460,25243.25,25252,25242.25,25250,88
1764569520,25249.25,25252.25,25248.5,25252.25,76
1764569580,25252.25,25255.5,25249.5,25252.5,85
1764569640,25251,25253.5,25248.25,25249.5,82
1764569700,25249.75,25254,25249.75,25254,21
1764569760,25253,25255.25,25252.25,25253.75,51
1764569820,25254,25256.5,25251.75,25252.75,103
1764569880,25253,25253.75,25250,25251.25,42
1764569940,25252,25254,25246.75,25253.25,137
1764570000,25253.25,25257.75,25252.5,25253.75,104
1764570060,25253.75,25257.5,25252,25257.25,46
1764570120,25257.5,25261.25,25254.5,25255.5,140
1764570180,25256.75,25260,25254,25254.5,127
1764570240,25254.75,25259.5,25253.75,25258.75,54
1764570300,25258.75,25263.75,25258,25261.5,172
1764570360,25262,25268.5,25261.25,25262,182
1764570420,25263.5,25268,25259.5,25261.25,111
1764570480,25259.75,25264,25257.5,25263,134
1764570540,25262.75,25265.25,25261.5,25262.25,68
1764570600,25262,25264.75,25259.25,25260.75,58
1764570660,25261,25261.5,25250.5,25250.5,131
1764570720,25250,25258.5,25248,25258.5,153
1764570780,25258,25261.75,25254.5,25254.5,90
1764570840,25254.75,25255.5,25252,25254.75,64
1764570900,25256.25,25257.75,25252.5,25256.25,47
1764570960,25257,25259.25,25255,25258.75,86
1764571020,25257.75,25261.25,25256.75,25260,34
1764571080,25260,25264,25258.75,25260.5,48
1764571140,25261,25263.5,25258.5,25261.5,62
1764571200,25261.5,25264.5,25258.25,25264,90
1764571260,25264,25266.75,25261,25266,68
1764571320,25266,25267.75,25263.75,25265,66
1764571380,25264.5,25265.5,25262.5,25262.75,38
1764571440,25264.25,25269.75,25263.75,25269.25,69
1764571500,25269.75,25270,25266.5,25267.75,62
1764571560,25268,25270.5,25263.5,25263.75,170
1764571620,25263.5,25266.5,25261.25,25264,76
1764571680,25262.5,25262.75,25259.25,25261.5,58
1764571740,25262.75,25263.75,25258,25261.5,64
1764571800,25263.25,25264,25260,25261.25,50
1764571860,25261.75,25263.25,25260.25,25261.5,27
1764571920,25261.75,25262.25,25258.25,25258.5,27
1764571980,25260.25,25262.75,25259.75,25261.75,18
1764572040,25261.25,25264,25261.25,25262.25,26
1764572100,25263,25268,25263,25266.25,60
1764572160,25267,25267,25264,25264,41
1764572220,25264.5,25268.25,25264.25,25267,43
1764572280,25268,25271.25,25267,25269.75,95
1764572340,25270.25,25271,25266.5,25267.75,85
1764572400,25268,25274.25,25264.25,25266.25,172
1764572460,25267.5,25267.5,25259,25266.25,166
1764572520,25266.25,25275.5,25266.25,25266.75,182
1764572580,25267.25,25267.5,25255,25261,168
1764572640,25262,25263,25252,25254.25,121
1764572700,25254.75,25260.75,25250.25,25250.75,134
1764572760,25251.25,25254.75,25248.25,25251.5,143
1764572820,25251.75,25258.25,25251.75,25258.25,47
1764572880,25258.25,25261.25,25254.75,25258.75,47
1764572940,25258.75,25264.25,25257.75,25262,105
1764573000,25263.75,25270.25,25262.25,25268.5,115
1764573060,25268.5,25268.75,25255,25255,92
1764573120,25256,25258.5,25254,25255.5,50
1764573180,25256.25,25258,25249.25,25251.5,100
1764573240,25252.25,25253,25249.5,25251.75,71
1764573300,25251.75,25258.5,25251.75,25252.5,73
1764573360,25252.5,25253.25,25248.25,25251.75,83
1764573420,25253,25254.25,25248.75,25251,42
1764573480,25252,25255.5,25238.25,25243.75,227
1764573540,25244.5,25248.5,25239.25,25244.5,116
1764573600,25243.25,25248,25239,25244.75,76
1764573660,25244.25,25246.75,25241.25,25242.25,55
1764573720,25243.75,25244.5,25238.25,25239.25,47
1764573780,25239.25,25247.5,25239,25246.75,50
1764573840,25247.25,25253.75,25243.75,25253.75,76
1764573900,25252.25,25265.25,25252.25,25261.5,144
1764573960,25262.25,25263.75,25257.25,25261.5,86
1764574020,25262.25,25270.75,25257.5,25269.5,119
1764574080,25269.75,25283,25267.75,25280.25,318
1764574140,25280.25,25285,25276,25276,198
1764574200,25276.25,25282,25276.25,25280.75,95
1764574260,25281,25281,25273,25276,83
1764574320,25275,25276.5,25261.5,25264.75,156
1764574380,25267.25,25273,25266.75,25272.75,70
1764574440,25271.5,25275.75,25269.25,25273.5,42
1764574500,25274.25,25274.5,25271,25272.5,35
1764574560,25273,25273.5,25268,25271.5,74
1764574620,25271.25,25277,25271.25,25274.75,50
1764574680,25275.25,25275.75,25272.25,25273.25,41
1764574740,25271.5,25273.25,25266.25,25269,84
1764574800,25270,25273.75,25270,25273,42
1764574860,25271,25276.25,25271,25275,66
1764574920,25276.25,25280.25,25275.25,25275.25,91
1764574980,25277.5,25278.5,25269.5,25272.25,83
1764575040,25271.5,25272.75,25268.25,25270.75,45
1764575100,25271,25273.75,25269.75,25270.75,34
1764575160,25271.75,25276.5,25269.75,25276.5,50
1764575220,25277,25280.5,25274.5,25277.75,59
1764575280,25278.5,25283.75,25278.5,25278.75,109
1764575340,25280,25281.75,25274.75,25281.5,72
1764575400,25281.25,25283.5,25270,25271,130
1764575460,25270.5,25276,25267.75,25275.5,54
1764575520,25275,25276,25271.25,25272.25,22
1764575580,25272.25,25275.5,25268.75,25275.5,42
1764575640,25276.5,25277.25,25274.75,25275,29
1764575700,25275,25276,25274,25276,10
1764575760,25276.5,25276.5,25269.5,25270,60
1764575820,25269.25,25270.5,25267.25,25269.5,44
1764575880,25268.5,25274,25268.5,25272,87
1764575940,25273.5,25282.25,25273.5,25280,221
1764576000,25278.75,25284,25271,25274.5,201
1764576060,25275.5,25286,25272.5,25285,220
1764576120,25285,25290.75,25282.75,25287.75,159
1764576180,25287,25287,25272.5,25273.25,133
1764576240,25274,25274.5,25269.5,25272.5,120
1764576300,25271.5,25291.75,25268,25289.25,285
1764576360,25290.25,25298,25288.75,25296,295
1764576420,25295,25314.25,25293.5,25311.75,357
1764576480,25311.25,25311.75,25302.75,25303.75,185
1764576540,25303,25303,25297.5,25301,155
1764576600,25301,25306.75,25301,25303,182
1764576660,25302.25,25307.75,25298.25,25307,233
1764576720,25307.75,25310,25304.75,25305.25,118
1764576780,25305,25313.5,25305,25312,139
1764576840,25312,25312.5,25305.25,25310.5,81
1764576900,25312.25,25318.25,25312,25313.25,196
1764576960,25314.5,25324.5,25314.5,25322.5,230
1764577020,25322.25,25334.5,25321.25,25328.25,365
1764577080,25327.25,25333,25323,25333,187
1764577140,25332.5,25340.25,25331,25335.25,366
1764577200,25334.75,25338.25,25331.25,25332.75,170
1764577260,25333.25,25341.25,25329,25338.5,213
