time,open,high,low,close,volume
1761247440,25272.75,25276.0,25272.75,25275.5,330
1761247500,25275.75,25275.75,25268.75,25269.5,421
1761247560,25269.0,25271.25,25266.25,25268.5,700
1761247620,25268.0,25271.75,25266.75,25270.5,569
1761247680,25270.25,25277.75,25270.25,25274.0,639
1761247740,25273.75,25276.25,25272.75,25275.0,371
1761247800,25275.0,25275.0,25268.75,25269.5,657
1761247860,25269.5,25272.5,25267.5,25270.25,535
1761247920,25270.5,25274.5,25268.5,25271.75,516
1761247980,25271.25,25271.5,25266.5,25268.0,356
1761248040,25268.0,25269.0,25264.75,25268.25,623
1761248100,25268.0,25271.75,25266.75,25266.75,499
1761248160,25266.75,25267.75,25256.25,25258.75,1387
1761248220,25258.75,25263.5,25258.0,25263.0,528
1761248280,25263.0,25268.75,25262.25,25267.25,464
1761248340,25267.5,25269.0,25261.5,25262.0,626
1761248400,25262.25,25264.75,25258.75,25262.75,541
1761248460,25262.75,25263.5,25259.0,25259.25,353
1761248520,25259.5,25260.25,25256.5,25259.0,491
1761248580,25259.5,25264.0,25257.0,25259.25,488
1761248640,25258.75,25258.75,25253.25,25256.5,561
1761248700,25256.5,25265.25,25254.25,25264.25,827
1761248760,25264.5,25268.75,25263.0,25265.0,706
1761248820,25264.5,25265.75,25257.75,25259.0,457
1761248880,25258.5,25261.5,25258.5,25261.0,369
1761248940,25260.5,25262.0,25258.75,25260.75,389
1761249000,25261.25,25261.25,25230.5,25241.25,2627
1761249060,25240.75,25244.75,25236.25,25237.0,908
1761249120,25237.5,25243.5,25237.5,25241.0,785
1761249180,25241.25,25253.0,25240.25,25250.5,848
1761249240,25250.25,25259.5,25245.5,25256.5,1490
1761249300,25256.0,25256.5,25242.5,25248.75,1614
1761249360,25249.0,25258.5,25248.0,25254.0,678
1761249420,25254.0,25255.5,25248.25,25254.75,851
1761249480,25254.5,25260.25,25252.5,25257.5,1526
1761249540,25257.5,25265.0,25245.75,25252.5,5916
1761249600,25252.5,25257.75,25247.5,25251.5,2792
1761249660,25251.25,25261.5,25251.0,25260.75,962
1761249720,25260.5,25263.25,25259.0,25260.5,655
1761249780,25260.5,25266.0,25259.0,25265.5,502
1761249840,25265.5,25273.75,25262.75,25268.0,851
1761249900,25268.75,25281.0,25266.25,25275.0,767
1761249960,25275.0,25275.75,25266.75,25268.75,392
1761250020,25268.5,25271.75,25253.0,25259.75,1329
1761250080,25259.0,25268.0,25256.25,25264.5,461
1761250140,25265.0,25272.0,25263.5,25269.0,323
1761250200,25269.25,25269.75,25266.5,25269.0,313
1761250260,25268.5,25272.5,25268.25,25272.25,124
1761250320,25272.5,25273.5,25267.5,25269.25,152
1761250380,25268.75,25270.0,25265.75,25267.75,225
1761250440,25268.0,25271.0,25268.0,25268.0,154
1761250500,25268.0,25270.5,25266.75,25269.5,154
1761250560,25269.25,25271.5,25269.0,25270.0,81
1761250620,25269.5,25269.5,25264.0,25265.25,156
1761250680,25265.0,25267.75,25265.0,25266.75,67
1761250740,25266.5,25267.0,25264.0,25264.75,58
1761250800,25264.5,25270.0,25264.25,25270.0,110
1761250860,25270.0,25271.75,25269.0,25271.75,122
1761250920,25271.75,25272.75,25271.0,25272.0,93
1761250980,25272.0,25272.25,25269.5,25270.25,83
1761251040,25270.25,25274.5,25270.25,25274.5,52
1761251100,25274.0,25275.0,25273.5,25274.0,111
1761251160,25273.75,25275.25,25271.5,25271.5,127
1761251220,25271.5,25274.75,25271.25,25274.0,60
1761251280,25274.0,25274.5,25270.5,25271.5,245
1761251340,25272.0,25273.75,25270.5,25273.0,135
1761251400,25272.75,25279.5,25270.25,25274.0,462
1761251460,25274.5,25283.0,25274.25,25282.75,264
1761251520,25282.5,25287.5,25282.25,25286.75,327
1761251580,25287.0,25293.75,25286.0,25291.25,418
1761251640,25291.0,25296.0,25290.0,25290.0,338
1761251700,25289.75,25290.0,25283.5,25287.75,321
1761251760,25287.75,25290.0,25284.25,25287.0,248
1761251820,25286.25,25288.0,25282.75,25287.25,178
1761251880,25288.0,25288.5,25285.5,25285.75,126
1761251940,25286.25,25286.25,25284.5,25285.5,93
1761252000,25285.75,25286.75,25284.0,25286.0,96
1761252060,25286.0,25286.5,25284.25,25284.25,41
