timestamp,time,open,high,low,close,Volume,return
2025-12-01 00:27:00+01:00,1764545220,90666.1,90690.5,90623.2,90623.2,132.39,-0.0004732766997364024
2025-12-01 00:28:00+01:00,1764545280,90623.3,90651.7,90611.3,90620.5,199.302,-2.9794139054573066e-05
2025-12-01 00:29:00+01:00,1764545340,90620.4,90627.1,90600.0,90615.6,66.089,-5.4073112377039934e-05
2025-12-01 00:30:00+01:00,1764545400,90615.6,90644.6,90555.0,90613.2,270.557,-2.648585655506963e-05
2025-12-01 00:31:00+01:00,1764545460,90613.2,90668.5,90547.1,90626.3,126.505,0.0001445600989065099
2025-12-01 00:32:00+01:00,1764545520,90626.3,90660.1,90565.1,90565.1,100.033,-0.0006755287759503403
2025-12-01 00:33:00+01:00,1764545580,90565.1,90583.9,90530.2,90550.4,112.02,-0.00016232735500132378
2025-12-01 00:34:00+01:00,1764545640,90550.4,90584.5,90542.7,90556.8,69.879,7.067637291946482e-05
2025-12-01 00:35:00+01:00,1764545700,90556.8,90556.9,90500.0,90549.9,218.566,-7.619817492532377e-05
2025-12-01 00:36:00+01:00,1764545760,90549.9,90603.7,90539.8,90560.0,78.062,0.00011153448829048784
2025-12-01 00:37:00+01:00,1764545820,90560.0,90560.0,90477.3,90530.8,199.596,-0.0003224901569058858
2025-12-01 00:38:00+01:00,1764545880,90531.0,90586.2,90499.9,90586.2,71.114,0.0006117592686258888
2025-12-01 00:39:00+01:00,1764545940,90586.2,90586.2,90461.3,90480.6,111.997,-0.0011664204809793688
2025-12-01 00:40:00+01:00,1764546000,90480.6,90511.1,90474.1,90508.4,108.235,0.0003072009925304542
2025-12-01 00:41:00+01:00,1764546060,90508.5,90540.9,90493.1,90493.2,112.397,-0.00016795431682048445
2025-12-01 00:42:00+01:00,1764546120,90493.1,90643.5,90490.4,90611.8,456.418,0.0013097376323578658
2025-12-01 00:43:00+01:00,1764546180,90611.9,90611.9,90556.1,90582.0,98.659,-0.0003289295800268377
2025-12-01 00:44:00+01:00,1764546240,90582.0,90642.6,90557.9,90604.1,209.316,0.00024394807448935296
2025-12-01 00:45:00+01:00,1764546300,90604.0,90653.9,90580.6,90644.7,82.378,0.000448002973580941
2025-12-01 00:46:00+01:00,1764546360,90644.7,90662.3,90612.0,90659.0,79.917,0.00015774636733389968
2025-12-01 00:47:00+01:00,1764546420,90659.0,90680.8,90644.6,90648.9,69.378,-0.00011141268538672477
2025-12-01 00:48:00+01:00,1764546480,90648.9,90681.8,90637.6,90670.0,87.319,0.00023273911429377847
2025-12-01 00:49:00+01:00,1764546540,90670.0,90703.9,90539.0,90550.3,94.226,-0.0013210442473390316
2025-12-01 00:50:00+01:00,1764546600,90550.2,90586.5,90539.0,90572.3,55.865,0.00024292937610503884
2025-12-01 00:51:00+01:00,1764546660,90572.2,90572.3,90512.1,90521.0,122.314,-0.00056655880004719
2025-12-01 00:52:00+01:00,1764546720,90520.9,90528.3,90456.0,90477.3,161.425,-0.00048287747287290017
2025-12-01 00:53:00+01:00,1764546780,90477.4,90489.1,90335.0,90375.7,1196.269,-0.0011235645600375932
2025-12-01 00:54:00+01:00,1764546840,90375.7,90375.7,90335.8,90353.5,192.216,-0.0002456714256648951
2025-12-01 00:55:00+01:00,1764546900,90353.4,90402.0,90347.8,90402.0,102.526,0.0005366365190972999
2025-12-01 00:56:00+01:00,1764546960,90401.9,90432.3,90364.3,90364.3,117.141,-0.0004171131515846582
2025-12-01 00:57:00+01:00,1764547020,90364.3,90406.0,90333.3,90372.2,128.229,8.742008399131862e-05
2025-12-01 00:58:00+01:00,1764547080,90372.2,90372.2,90300.0,90316.9,184.376,-0.0006121011364452755
2025-12-01 00:59:00+01:00,1764547140,90316.8,90342.7,90300.0,90320.6,141.079,4.09660231177611e-05
2025-12-01 01:00:00+01:00,1764547200,90320.5,90396.9,90254.0,90376.8,393.365,0.000622034426751128
2025-12-01 01:01:00+01:00,1764547260,90376.8,90376.8,90257.8,90257.8,198.314,-0.0013175772218119164
2025-12-01 01:02:00+01:00,1764547320,90257.9,90304.7,90231.9,90264.8,223.181,7.755261671960056e-05
2025-12-01 01:03:00+01:00,1764547380,90264.7,90264.7,90150.0,90159.2,433.473,-0.0011705761102529522
2025-12-01 01:04:00+01:00,1764547440,90159.2,90159.3,89228.0,89771.4,4556.252,-0.004310557520208036
2025-12-01 01:05:00+01:00,1764547500,89771.3,89783.6,89476.4,89541.0,1188.505,-0.0025698181140416665
2025-12-01 01:06:00+01:00,1764547560,89541.0,89594.2,89354.2,89422.6,1042.86,-0.0013231742910218003
2025-12-01 01:07:00+01:00,1764547620,89422.5,89499.6,89150.3,89150.3,929.683,-0.003049737233958183
2025-12-01 01:08:00+01:00,1764547680,89150.3,89338.7,88900.0,89071.1,1521.803,-0.0008887822137353396
2025-12-01 01:09:00+01:00,1764547740,89071.3,89240.2,88900.0,89101.0,1173.043,0.0003356305536126314
2025-12-01 01:10:00+01:00,1764547800,89100.9,89230.0,88807.2,89010.2,924.203,-0.001019587851477155
2025-12-01 01:11:00+01:00,1764547860,89010.2,89268.8,88901.7,89202.0,664.814,0.0021524909524064384
2025-12-01 01:12:00+01:00,1764547920,89202.1,89239.5,88925.1,88925.4,581.52,-0.0031056448622486243
2025-12-01 01:13:00+01:00,1764547980,88925.4,89045.6,88819.8,88947.0,861.945,0.00024287073324735786
2025-12-01 01:14:00+01:00,1764548040,88947.1,89074.8,88866.1,88887.7,397.892,-0.0006669114880057947
2025-12-01 01:15:00+01:00,1764548100,88887.8,89014.0,88811.1,88930.7,502.184,0.0004836394978049441
2025-12-01 01:16:00+01:00,1764548160,88930.7,89056.2,88875.0,88939.7,429.972,0.00010119727630453212
2025-12-01 01:17:00+01:00,1764548220,88939.7,88939.8,88736.1,88754.2,843.285,-0.0020878608369265805
2025-12-01 01:18:00+01:00,1764548280,88754.1,88880.8,88610.0,88761.9,1117.305,8.67526945995678e-05
2025-12-01 01:19:00+01:00,1764548340,88761.8,88761.8,88591.0,88673.4,608.332,-0.0009975467941139016
2025-12-01 01:20:00+01:00,1764548400,88673.5,88818.5,88652.5,88669.6,306.103,-4.285480679477871e-05
2025-12-01 01:21:00+01:00,1764548460,88669.7,88669.7,88425.5,88521.2,1305.071,-0.0016750309236979177
2025-12-01 01:22:00+01:00,1764548520,88521.2,88576.9,88457.4,88556.7,517.641,0.00040095348403745845
2025-12-01 01:23:00+01:00,1764548580,88556.7,88556.7,88400.0,88400.0,508.739,-0.001771055189877302
2025-12-01 01:24:00+01:00,1764548640,88400.1,88546.0,88374.0,88503.7,588.744,0.001172389405965646
2025-12-01 01:25:00+01:00,1764548700,88503.8,88656.6,88492.9,88580.5,456.64,0.0008673840445965197
2025-12-01 01:26:00+01:00,1764548760,88580.5,88591.8,88431.0,88446.9,291.48,-0.001509371152307537
2025-12-01 01:27:00+01:00,1764548820,88446.8,88446.8,88337.0,88362.5,499.386,-0.0009547004447796326
2025-12-01 01:28:00+01:00,1764548880,88362.5,88411.4,88320.0,88335.3,255.367,-0.00030787027585787996
2025-12-01 01:29:00+01:00,1764548940,88335.3,88370.9,88312.5,88338.3,246.974,3.396093134711009e-05
2025-12-01 01:30:00+01:00,1764549000,88338.3,88338.4,88181.2,88250.4,1075.791,-0.0009955337715243928
2025-12-01 01:31:00+01:00,1764549060,88250.5,88408.8,88174.0,88280.9,456.137,0.0003455477901486148
2025-12-01 01:32:00+01:00,1764549120,88280.8,88280.9,88011.1,88063.1,1389.964,-0.002470173192701708
2025-12-01 01:33:00+01:00,1764549180,88063.0,88063.0,87750.0,87911.2,1822.218,-0.001726388884366159
2025-12-01 01:34:00+01:00,1764549240,87911.3,87996.3,87800.8,87923.2,514.493,0.00013649206319854557
2025-12-01 01:35:00+01:00,1764549300,87923.2,87939.5,87575.8,87768.8,853.373,-0.0017576217442822895
2025-12-01 01:36:00+01:00,1764549360,87768.8,87987.3,87754.1,87908.8,695.014,0.0015938290326911186
2025-12-01 01:37:00+01:00,1764549420,87908.8,88062.0,87833.1,87911.2,631.283,2.730064839262525e-05
2025-12-01 01:38:00+01:00,1764549480,87911.1,87990.9,87666.2,87681.5,563.578,-0.0026162833765130955
2025-12-01 01:39:00+01:00,1764549540,87681.4,87849.1,87655.0,87829.7,368.256,0.0016887815161883424
2025-12-01 01:40:00+01:00,1764549600,87829.7,87886.4,87707.6,87825.3,345.632,-5.009820387691377e-05
2025-12-01 01:41:00+01:00,1764549660,87825.4,88140.2,87784.3,88112.5,825.62,0.003264793070078653
2025-12-01 01:42:00+01:00,1764549720,88112.5,88164.8,87927.8,87941.6,688.776,-0.0019414492895091229
2025-12-01 01:43:00+01:00,1764549780,87941.6,87952.4,87720.3,87753.3,382.121,-0.0021434893340224193
2025-12-01 01:44:00+01:00,1764549840,87753.3,87770.1,87655.0,87712.4,335.711,-0.0004661879870635488
2025-12-01 01:45:00+01:00,1764549900,87712.4,87747.9,87569.8,87605.3,633.664,-0.0012217820941380353
2025-12-01 01:46:00+01:00,1764549960,87605.2,87654.0,87512.3,87539.2,351.31,-0.0007548053537309585
2025-12-01 01:47:00+01:00,1764550020,87539.4,87585.0,87400.0,87536.1,885.005,-3.5413333581146844e-05
2025-12-01 01:48:00+01:00,1764550080,87536.2,87536.2,87397.0,87416.0,489.113,-0.0013729474395045571
2025-12-01 01:49:00+01:00,1764550140,87416.0,87588.6,87388.0,87405.3,585.784,-0.0001224107132653529
2025-12-01 01:50:00+01:00,1764550200,87405.3,87460.4,87387.9,87428.8,237.806,0.0002688262774999117
2025-12-01 01:51:00+01:00,1764550260,87428.7,87428.7,87212.0,87306.0,861.837,-0.0014055588264820784
2025-12-01 01:52:00+01:00,1764550320,87305.9,87460.1,87275.7,87368.4,460.43,0.0007144722140672854
2025-12-01 01:53:00+01:00,1764550380,87368.4,87371.8,87159.1,87186.0,701.052,-0.002089893653650421
2025-12-01 01:54:00+01:00,1764550440,87186.0,87186.1,87114.7,87115.3,500.047,-0.0008112389738617054
2025-12-01 01:55:00+01:00,1764550500,87115.3,87115.3,87019.9,87031.2,645.659,-0.0009658535375436372
2025-12-01 01:56:00+01:00,1764550560,87031.1,87062.1,86939.6,87038.2,942.12,8.042769152716289e-05
2025-12-01 01:57:00+01:00,1764550620,87038.3,87285.1,87032.7,87067.8,689.912,0.00034002274804123545
2025-12-01 01:58:00+01:00,1764550680,87067.7,87150.0,86990.0,87057.7,494.142,-0.00011600828151436815
2025-12-01 01:59:00+01:00,1764550740,87057.8,87089.5,86966.0,86970.7,269.948,-0.0009998368915375977
2025-12-01 02:00:00+01:00,1764550800,86970.6,87107.2,86900.0,87004.8,822.52,0.00039200922470961075
2025-12-01 02:01:00+01:00,1764550860,87004.8,87194.1,86997.5,87162.7,428.71,0.001813197562810842
2025-12-01 02:02:00+01:00,1764550920,87162.7,87405.9,87162.7,87380.7,844.208,0.0024979473684521025
2025-12-01 02:03:00+01:00,1764550980,87380.7,87559.9,87314.1,87333.7,1200.851,-0.0005380209202421327
2025-12-01 02:04:00+01:00,1764551040,87333.7,87444.1,87326.7,87397.1,653.102,0.0007256877755086322
2025-12-01 02:05:00+01:00,1764551100,87397.1,87450.0,87331.7,87363.1,325.459,-0.00038910461797492246
2025-12-01 02:06:00+01:00,1764551160,87363.0,87363.1,87226.3,87270.0,387.873,-0.0010662355397688117
2025-12-01 02:07:00+01:00,1764551220,87270.1,87529.5,87243.9,87500.6,421.566,0.0026388893076951803
2025-12-01 02:08:00+01:00,1764551280,87500.5,87607.0,87500.5,87607.0,429.663,0.001215252942701639
2025-12-01 02:09:00+01:00,1764551340,87606.9,87669.3,87352.8,87352.8,422.592,-0.0029058124079561765
2025-12-01 02:10:00+01:00,1764551400,87352.4,87352.4,87149.4,87268.4,286.881,-0.000966663916777577
2025-12-01 02:11:00+01:00,1764551460,87268.4,87320.1,87212.9,87320.1,219.189,0.0005922497932129289
2025-12-01 02:12:00+01:00,1764551520,87320.1,87429.0,87270.3,87429.0,249.554,0.0012463585116861964
2025-12-01 02:13:00+01:00,1764551580,87429.0,87527.3,87409.3,87444.9,219.634,0.00018184531875498067
2025-12-01 02:14:00+01:00,1764551640,87444.8,87444.9,87341.3,87372.5,208.234,-0.0008282928831935266
2025-12-01 02:15:00+01:00,1764551700,87372.5,87545.1,87355.0,87528.5,320.997,0.0017838667745557757
2025-12-01 02:16:00+01:00,1764551760,87528.5,87648.2,87487.2,87614.2,314.567,0.0009786306462071792
2025-12-01 02:17:00+01:00,1764551820,87614.2,87691.6,87554.0,87612.9,324.499,-1.4837887519547621e-05
2025-12-01 02:18:00+01:00,1764551880,87612.8,87700.0,87569.8,87690.7,210.193,0.0008876030510265309
2025-12-01 02:19:00+01:00,1764551940,87690.7,87713.9,87461.7,87494.8,361.34,-0.00223648739942206
2025-12-01 02:20:00+01:00,1764552000,87494.8,87494.8,87336.8,87386.7,297.937,-0.0012362658573703555
2025-12-01 02:21:00+01:00,1764552060,87386.7,87504.6,87347.2,87404.7,213.786,0.00020595979051130087
2025-12-01 02:22:00+01:00,1764552120,87404.7,87522.1,87404.7,87483.8,128.132,0.0009045764060378048
2025-12-01 02:23:00+01:00,1764552180,87483.8,87522.4,87450.0,87454.7,72.116,-0.0003326883478287357
2025-12-01 02:24:00+01:00,1764552240,87454.8,87491.8,87300.0,87300.0,187.897,-0.0017704821719863872
2025-12-01 02:25:00+01:00,1764552300,87300.0,87330.6,87206.0,87271.4,298.817,-0.00032765963102576734
2025-12-01 02:26:00+01:00,1764552360,87271.4,87319.4,87200.1,87317.3,276.929,0.0005258072378975243
2025-12-01 02:27:00+01:00,1764552420,87317.3,87375.1,87292.5,87292.6,138.317,-0.0002829163771895793
2025-12-01 02:28:00+01:00,1764552480,87292.5,87360.3,87255.0,87295.7,128.743,3.5512116221880774e-05
2025-12-01 02:29:00+01:00,1764552540,87295.7,87326.6,87227.8,87227.8,129.001,-0.0007781187453375082
2025-12-01 02:30:00+01:00,1764552600,87227.8,87243.4,87131.2,87168.0,289.978,-0.0006857963591304639
2025-12-01 02:31:00+01:00,1764552660,87167.9,87344.7,87166.8,87272.1,165.238,0.0011935330506886999
2025-12-01 02:32:00+01:00,1764552720,87272.2,87336.1,87226.2,87301.7,114.382,0.0003391115996063121
2025-12-01 02:33:00+01:00,1764552780,87301.8,87429.2,87301.8,87347.2,166.409,0.0005210453776633983
2025-12-01 02:34:00+01:00,1764552840,87347.1,87429.3,87300.0,87330.4,103.581,-0.000192354372305914
2025-12-01 02:35:00+01:00,1764552900,87330.3,87431.6,87315.1,87431.6,74.011,0.0011581466372749816
2025-12-01 02:36:00+01:00,1764552960,87431.5,87516.1,87423.3,87516.1,135.88,0.0009660030577265388
2025-12-01 02:37:00+01:00,1764553020,87516.2,87528.0,87476.3,87512.4,119.571,-4.227882888407919e-05
2025-12-01 02:38:00+01:00,1764553080,87512.4,87572.4,87398.4,87412.9,128.323,-0.0011376285846704803
2025-12-01 02:39:00+01:00,1764553140,87412.8,87465.8,87358.9,87390.7,79.222,-0.0002539993469170554
2025-12-01 02:40:00+01:00,1764553200,87390.7,87390.7,87280.3,87351.1,117.383,-0.00045324015979986143
2025-12-01 02:41:00+01:00,1764553260,87351.1,87469.0,87351.0,87469.0,91.454,0.0013488153578986584
2025-12-01 02:42:00+01:00,1764553320,87468.9,87516.1,87451.2,87457.0,120.851,-0.0001372008737288155
2025-12-01 02:43:00+01:00,1764553380,87457.0,87507.3,87415.8,87443.9,63.87,-0.00014979911509271915
2025-12-01 02:44:00+01:00,1764553440,87443.8,87477.3,87380.1,87392.6,71.712,-0.0005868340017354257
2025-12-01 02:45:00+01:00,1764553500,87392.5,87429.3,87372.9,87373.0,66.259,-0.00022430043535059951
2025-12-01 02:46:00+01:00,1764553560,87372.9,87431.7,87305.0,87315.3,83.064,-0.0006606052276918462
2025-12-01 02:47:00+01:00,1764553620,87315.2,87414.7,87284.5,87414.1,106.485,0.0011308916590984097
2025-12-01 02:48:00+01:00,1764553680,87414.3,87426.1,87373.5,87391.8,96.167,-0.00025514013109351197
2025-12-01 02:49:00+01:00,1764553740,87391.9,87391.9,87312.7,87312.7,57.242,-0.0009055291123587494
2025-12-01 02:50:00+01:00,1764553800,87312.7,87325.2,87266.0,87302.1,86.728,-0.00012141009826116544
2025-12-01 02:51:00+01:00,1764553860,87302.1,87323.4,87250.0,87268.0,72.838,-0.0003906740092816108
2025-12-01 02:52:00+01:00,1764553920,87268.0,87282.9,87210.0,87218.9,92.495,-0.0005627929809737253
2025-12-01 02:53:00+01:00,1764553980,87218.9,87233.7,87203.0,87210.2,61.484,-9.975399755113301e-05
2025-12-01 02:54:00+01:00,1764554040,87210.3,87219.6,87150.0,87162.3,147.838,-0.0005493985715059324
2025-12-01 02:55:00+01:00,1764554100,87162.4,87272.6,87162.4,87217.2,152.23,0.0006296611908389593
2025-12-01 02:56:00+01:00,1764554160,87217.2,87306.1,87203.8,87277.4,102.161,0.0006899927262882244
2025-12-01 02:57:00+01:00,1764554220,87277.4,87291.5,87217.4,87275.6,128.303,-2.062410843706175e-05
2025-12-01 02:58:00+01:00,1764554280,87275.5,87325.0,87210.0,87221.5,151.939,-0.000620067631306398
2025-12-01 02:59:00+01:00,1764554340,87221.5,87221.5,87111.0,87134.0,239.395,-0.00100369655497623
2025-12-01 03:00:00+01:00,1764554400,87134.0,87160.6,87120.0,87154.5,159.891,0.00023524214270587152
2025-12-01 03:01:00+01:00,1764554460,87154.5,87154.6,87027.3,87067.4,322.004,-0.0009998743815398115
2025-12-01 03:02:00+01:00,1764554520,87067.4,87134.0,87050.0,87133.9,158.774,0.0007634845805437607
2025-12-01 03:03:00+01:00,1764554580,87133.9,87265.1,87131.0,87245.6,254.238,0.0012811140676216581
2025-12-01 03:04:00+01:00,1764554640,87245.7,87339.2,87231.8,87325.7,223.498,0.0009176766813467907
2025-12-01 03:05:00+01:00,1764554700,87325.7,87395.5,87323.5,87350.8,159.547,0.00028738840282116485
2025-12-01 03:06:00+01:00,1764554760,87350.9,87364.8,87210.0,87243.6,179.117,-0.0012279891390676312
2025-12-01 03:07:00+01:00,1764554820,87243.5,87243.6,87159.0,87179.6,107.882,-0.0007338473651703481
2025-12-01 03:08:00+01:00,1764554880,87179.5,87279.6,87172.3,87245.4,99.008,0.0007544790382265631
2025-12-01 03:09:00+01:00,1764554940,87245.4,87299.9,87230.8,87248.6,119.313,3.667747888691508e-05
2025-12-01 03:10:00+01:00,1764555000,87248.5,87253.8,87172.3,87232.7,67.314,-0.00018225448852149384
2025-12-01 03:11:00+01:00,1764555060,87232.8,87313.4,87232.8,87313.4,70.537,0.0009246841464829458
2025-12-01 03:12:00+01:00,1764555120,87313.4,87472.1,87313.4,87443.6,186.686,0.0014900693430330847
2025-12-01 03:13:00+01:00,1764555180,87443.6,87456.2,87422.1,87432.5,113.157,-0.00012694702151883064
2025-12-01 03:14:00+01:00,1764555240,87432.6,87432.6,87363.5,87363.6,69.451,-0.0007883471492586835
2025-12-01 03:15:00+01:00,1764555300,87363.6,87425.2,87349.1,87384.3,85.139,0.0002369127193713183
2025-12-01 03:16:00+01:00,1764555360,87384.2,87384.2,87261.9,87262.0,128.085,-0.001400545216144522
2025-12-01 03:17:00+01:00,1764555420,87262.0,87309.7,87261.9,87268.6,77.201,7.563143658551041e-05
2025-12-01 03:18:00+01:00,1764555480,87268.7,87300.0,87237.5,87243.3,40.005,-0.00028995157553346473
2025-12-01 03:19:00+01:00,1764555540,87243.4,87274.9,87215.6,87216.8,58.987,-0.00030379439429317756
2025-12-01 03:20:00+01:00,1764555600,87216.9,87236.2,87166.6,87166.7,76.666,-0.0005745956627585258
2025-12-01 03:21:00+01:00,1764555660,87166.6,87251.2,87153.8,87208.4,135.408,0.00047827930472799096
2025-12-01 03:22:00+01:00,1764555720,87208.4,87243.2,87189.7,87190.8,52.415,-0.00020183578892307708
2025-12-01 03:23:00+01:00,1764555780,87190.8,87203.6,87140.0,87161.8,168.222,-0.0003326592235204373
2025-12-01 03:24:00+01:00,1764555840,87161.8,87172.4,87098.2,87104.2,122.645,-0.0006610584060879887
2025-12-01 03:25:00+01:00,1764555900,87104.3,87159.5,87089.1,87111.0,118.421,7.806437100121855e-05
2025-12-01 03:26:00+01:00,1764555960,87111.1,87158.2,87067.0,87083.9,83.595,-0.0003111457363971226
2025-12-01 03:27:00+01:00,1764556020,87083.9,87151.4,87083.8,87137.1,67.7,0.000610718589074466
2025-12-01 03:28:00+01:00,1764556080,87137.1,87148.9,87110.0,87126.7,41.083,-0.00011935927039807837
2025-12-01 03:29:00+01:00,1764556140,87126.7,87132.5,87051.7,87051.7,109.557,-0.000861186055622909
2025-12-01 03:30:00+01:00,1764556200,87051.6,87094.5,87033.5,87037.0,124.483,-0.00016887942795662525
2025-12-01 03:31:00+01:00,1764556260,87036.9,87088.6,87025.5,87050.0,160.994,0.000149350612327126
2025-12-01 03:32:00+01:00,1764556320,87050.0,87085.8,87024.0,87055.8,134.914,6.662615492736279e-05
2025-12-01 03:33:00+01:00,1764556380,87055.8,87113.6,87038.0,87041.0,89.948,-0.00017002035690261152
2025-12-01 03:34:00+01:00,1764556440,87041.0,87083.1,86959.0,87066.1,253.71,0.0002883282780992147
2025-12-01 03:35:00+01:00,1764556500,87066.3,87127.1,87040.9,87042.0,96.641,-0.0002768395055010586
2025-12-01 03:36:00+01:00,1764556560,87042.0,87078.7,86955.0,86955.1,141.871,-0.0009988673055509878
2025-12-01 03:37:00+01:00,1764556620,86955.1,86955.1,86666.0,86675.6,1588.785,-0.0032194795208351223
2025-12-01 03:38:00+01:00,1764556680,86675.6,86727.8,86544.2,86572.1,871.007,-0.0011948211989309954
2025-12-01 03:39:00+01:00,1764556740,86572.1,86673.2,86537.8,86646.1,914.76,0.0008544137336805591
2025-12-01 03:40:00+01:00,1764556800,86646.1,86900.0,86646.0,86857.2,584.765,0.002433384312190867
2025-12-01 03:41:00+01:00,1764556860,86857.2,86890.1,86765.5,86872.8,257.819,0.00017958901792347604
2025-12-01 03:42:00+01:00,1764556920,86872.8,86923.8,86852.4,86904.5,216.841,0.00036483476669957327
2025-12-01 03:43:00+01:00,1764556980,86904.5,86918.9,86807.8,86821.4,149.485,-0.0009566795318143306
2025-12-01 03:44:00+01:00,1764557040,86821.4,86842.9,86777.1,86784.0,87.193,-0.00043086218030730095
2025-12-01 03:45:00+01:00,1764557100,86784.0,86816.7,86689.7,86694.1,218.222,-0.0010364421566482207
2025-12-01 03:46:00+01:00,1764557160,86694.2,86714.0,86593.4,86606.6,367.973,-0.0010098055857294952
2025-12-01 03:47:00+01:00,1764557220,86606.7,86645.0,86550.0,86572.0,318.763,-0.0003995874832156687
2025-12-01 03:48:00+01:00,1764557280,86572.1,86614.3,86528.9,86546.6,357.032,-0.00029344045275614405
2025-12-01 03:49:00+01:00,1764557340,86546.6,86574.5,86456.7,86468.7,689.731,-0.0009004984560796458
2025-12-01 03:50:00+01:00,1764557400,86468.6,86547.4,86428.7,86542.7,404.378,0.000855435011942518
2025-12-01 03:51:00+01:00,1764557460,86542.7,86585.0,86482.1,86482.2,179.238,-0.0006993213400576792
2025-12-01 03:52:00+01:00,1764557520,86482.2,86533.8,86470.0,86499.0,164.556,0.0001942407620347808
2025-12-01 03:53:00+01:00,1764557580,86499.0,86627.2,86499.0,86591.2,286.865,0.0010653405995277865
2025-12-01 03:54:00+01:00,1764557640,86591.1,86748.4,86562.7,86746.1,432.175,0.001787267267154391
2025-12-01 03:55:00+01:00,1764557700,86746.0,86800.0,86726.4,86786.1,173.331,0.0004610095499089084
2025-12-01 03:56:00+01:00,1764557760,86786.1,86797.0,86696.9,86711.0,112.279,-0.0008657205761988251
2025-12-01 03:57:00+01:00,1764557820,86711.1,86747.4,86688.4,86719.8,79.42,0.0001014813978557072
2025-12-01 03:58:00+01:00,1764557880,86719.7,86736.9,86687.9,86734.7,69.87,0.00017180298045360587
2025-12-01 03:59:00+01:00,1764557940,86734.8,86762.9,86683.6,86685.6,101.263,-0.0005662543694349154
2025-12-01 04:00:00+01:00,1764558000,86685.7,86748.4,86666.6,86748.3,113.037,0.0007230420665340631
2025-12-01 04:01:00+01:00,1764558060,86748.3,86760.7,86605.5,86605.5,152.87,-0.0016474981488681095
2025-12-01 04:02:00+01:00,1764558120,86605.5,86646.2,86579.6,86606.5,163.612,1.1546544119056534e-05
2025-12-01 04:03:00+01:00,1764558180,86606.5,86751.6,86606.4,86709.3,128.784,0.0011862739814318957
2025-12-01 04:04:00+01:00,1764558240,86709.4,86774.6,86700.4,86737.5,105.501,0.000325171755816811
2025-12-01 04:05:00+01:00,1764558300,86737.5,86791.2,86733.0,86756.1,112.405,0.00021441713205838653
